Index,Time,(vision_recv_data)->pitch
31827,63.654601,0
31828,63.65655,0
31829,63.658498,0
31830,63.660446,0
31831,63.662397,0
31832,63.664731,0
31833,63.666679,0
31834,63.668214,0
31835,63.670493,0
31836,63.67245,0
31837,63.674395,0
31838,63.676731,0
31839,63.678678,0
31840,63.680993,0
31841,63.682294,0
31842,63.684503,0
31843,63.686733,0
31844,63.688347,0
31845,63.690293,0
31846,63.692247,0
31847,63.694194,0
31848,63.696795,0
31849,63.69874,0
31850,63.700676,-6.76503468
31851,63.702501,-6.76503468
31852,63.704576,-6.76503468
31853,63.706524,-6.76503468
31854,63.708473,-6.76503468
31855,63.710418,-6.76503468
31856,63.712687,0
31857,63.714295,0
31858,63.716244,0
31859,63.718662,0
31860,63.72072,0
31861,63.72267,0
31862,63.725,0
31863,63.726675,0
31864,63.728621,0
31865,63.730569,0
31866,63.732982,0
31867,63.734388,0
31868,63.736336,0
31869,63.738758,0
31870,63.740705,0
31871,63.742658,0
31872,63.744605,0
31873,63.74655,0
31874,63.748929,0
31875,63.750329,0
31876,63.753115,-7.09150171
31877,63.754385,-7.09150171
31878,63.756332,-7.09150171
31879,63.758279,-7.09150171
31880,63.760227,-7.09150171
31881,63.762177,-7.09150171
31882,63.765044,-7.09633732
31883,63.766471,-7.09633732
31884,63.768419,-7.09633732
31885,63.770364,-7.09633732
31886,63.772318,-7.09633732
31887,63.774263,-7.09633732
31888,63.77621,-7.16849995
31889,63.77861,-7.16849995
31890,63.781015,-7.16849995
31891,63.782432,-7.16849995
31892,63.78438,-7.16849995
31893,63.786325,-7.16849995
31894,63.788274,-7.17114258
31895,63.790696,-7.17114258
31896,63.792649,-7.17114258
31897,63.794594,-7.17114258
31898,63.796967,-7.17114258
31899,63.798395,-7.17114258
31900,63.800341,-7.1652317
31901,63.802746,-7.1652317
31902,63.804695,-7.1652317
31903,63.80664,-7.1652317
31904,63.808588,-7.1652317
31905,63.810571,-7.1652317
31906,63.812912,-7.17148685
31907,63.814804,0
31908,63.816448,0
31909,63.818759,0
31910,63.820708,0
31911,63.822661,0
31912,63.824606,-7.17148685
31913,63.826282,0
31914,63.828612,0
31915,63.830868,0
31916,63.832338,0
31917,63.834417,0
31918,63.836364,0
31919,63.838944,0
31920,63.840236,0
31921,63.842188,0
31922,63.84479,0
31923,63.846773,0
31924,63.848255,0
31925,63.850907,0
31926,63.852593,0
31927,63.854538,0
31928,63.856485,0
31929,63.858433,0
31930,63.86038,0
31931,63.862649,0
31932,63.864433,0
31933,63.866652,0
31934,63.868722,0
31935,63.87067,0
31936,63.87262,0
31937,63.874949,1.76E-38
31938,63.876661,0
31939,63.878262,0
31940,63.880248,0
31941,63.882606,0
31942,63.884681,0
31943,63.886629,0
31944,63.888237,nan
31945,63.890501,0
31946,63.892455,0
31947,63.894402,0
31948,63.896584,0
31949,63.898871,0
31950,63.900552,-6.90197134
31951,63.902885,0
31952,63.904177,0
31953,63.906778,0
31954,63.908725,0
31955,63.910672,0
31956,63.912218,-6.80934
31957,63.91478,0
31958,63.916396,0
31959,63.918342,0
31960,63.920289,0
31961,63.922242,0
31962,63.924188,-6.79445887
31963,63.926517,-6.79445887
31964,63.929014,0
31965,63.93041,0
31966,63.932701,0
31967,63.934653,0
31968,63.9366,-6.57601929
31969,63.938209,-6.57601929
31970,63.94113,0
31971,63.942427,0
31972,63.944372,0
31973,63.946575,0
31974,63.948825,-6.57601929
31975,63.950836,-6.57601929
31976,63.953171,0
31977,63.954462,0
31978,63.956409,0
31979,63.958356,0
31980,63.960301,0
31981,63.962816,-6.55822849
31982,63.964282,2.80E-45
31983,63.966679,0
31984,63.968624,0
31985,63.970571,0
31986,63.972525,0
31987,63.974856,-6.55825472
31988,63.976148,-6.55825472
31989,63.978512,0
31990,63.980882,0
31991,63.982277,0
31992,63.984226,0
31993,63.986174,-6.38369036
31994,63.988439,-6.38369036
31995,63.990703,0
31996,63.992653,0
31997,63.994601,0
31998,63.997001,0
31999,63.998418,-6.45044947
32000,64.000748,-6.45044947
32001,64.003086,0
32002,64.004376,0
32003,64.006323,0
32004,64.008269,0
32005,64.010216,-6.5078125
32006,64.012954,-6.50786018
32007,64.01438,1.40E-43
32008,64.016644,0
32009,64.018279,0
32010,64.02023,0
32011,64.022182,0
32012,64.024512,nan
32013,64.026459,nan
32014,64.02841,0
32015,64.030651,0
32016,64.032607,0
32017,64.034552,0
32018,64.036164,-6.22421026
32019,64.038765,-6.22421026
32020,64.040374,0
32021,64.042326,0
32022,64.044705,0
32023,64.046773,0
32024,64.04872,-6.22421026
32025,64.050394,-6.22421026
32026,64.052729,0
32027,64.054676,0
32028,64.056624,0
32029,64.058605,0
32030,64.060967,-6.22421026
32031,64.062713,-6.22421026
32032,64.064978,0
32033,64.06627,0
32034,64.068217,0
32035,64.070164,0
32036,64.07277,0
32037,64.074446,-6.36486959
32038,64.076856,0
32039,64.078644,0
32040,64.080592,0
32041,64.082542,0
32042,64.084491,0
32043,64.08714,-6.36486959
32044,64.088411,1.87E-38
32045,64.090674,0
32046,64.092263,0
32047,64.094502,0
32048,64.096453,0
32049,64.098782,-6.21422625
32050,64.100729,3.38E-43
32051,64.10241,0
32052,64.104355,0
32053,64.106302,0
32054,64.108497,0
32055,64.111047,-6.28488779
32056,64.112348,-6.28488779
32057,64.114612,0
32058,64.116561,0
32059,64.118506,0
32060,64.120454,0
32061,64.122404,-6.28487682
32062,64.124316,-6.28487682
32063,64.126978,0
32064,64.128274,0
32065,64.130222,0
32066,64.132176,0
32067,64.134777,-6.30412579
32068,64.136385,-6.30412579
32069,64.138649,0
32070,64.140231,0
32071,64.142466,0
32072,64.144417,0
32073,64.146362,0
32074,64.148369,-6.28829908
32075,64.150321,0
32076,64.152654,0
32077,64.1546,0
32078,64.156987,0
32079,64.158381,0
32080,64.160645,-6.28829908
32081,64.162598,0
32082,64.164208,0
32083,64.166808,0
32084,64.168756,0
32085,64.170703,0
32086,64.172266,0
32087,64.174902,-6.32224417
32088,64.176198,0
32089,64.178526,0
32090,64.180475,0
32091,64.182428,0
32092,64.184373,0
32093,64.186637,-6.33278894
32094,64.188821,0
32095,64.190607,0
32096,64.192691,0
32097,64.194639,0
32098,64.196585,0
32099,64.198914,-6.30272865
32100,64.200206,-6.30272865
32101,64.20254,0
32102,64.204525,0
32103,64.206881,0
32104,64.208285,0
32105,64.210908,-6.32331324
32106,64.212207,-6.32331324
32107,64.21447,0
32108,64.216418,0
32109,64.218363,0
32110,64.220312,0
32111,64.222698,-6.30525017
32112,64.224488,-6.30525017
32113,64.226814,0
32114,64.228763,0
32115,64.230711,0
32116,64.232661,0
32117,64.234609,0
32118,64.236558,-6.30530596
32119,64.23845,0
32120,64.240202,0
32121,64.242292,0
32122,64.244241,0
32123,64.246188,0
32124,64.248789,-6.28358936
32125,64.250463,0
32126,64.252798,0
32127,64.254746,0
32128,64.256305,0
32129,64.258548,0
32130,64.260501,0
32131,64.262451,0
32132,64.26422,0
32133,64.266165,0
32134,64.268768,0
32135,64.270715,0
32136,64.272252,0
32137,64.274476,0
32138,64.276569,0
32139,64.278517,0
32140,64.280462,0
32141,64.282415,0
32142,64.284361,0
32143,64.286309,0
32144,64.289341,0
32145,64.290721,0
32146,64.292677,0
32147,64.294624,0
32148,64.296572,0
32149,64.298517,0
32150,64.300195,0
32151,64.302529,0
32152,64.304758,0
32153,64.307009,0
32154,64.308303,0
32155,64.31025,0
32156,64.312519,0
32157,64.314783,0
32158,64.31673,0
32159,64.318677,0
32160,64.320194,0
32161,64.322479,0
32162,64.324432,-6.27055407
32163,64.326176,-6.27055407
32164,64.328777,-6.27055407
32165,64.330725,-6.27055407
32166,64.332679,-6.27055407
32167,64.334624,-6.27055407
32168,64.336247,-6.33927965
32169,64.338309,0
32170,64.340544,0
32171,64.342501,0
32172,64.344448,0
32173,64.346394,0
32174,64.348343,0
32175,64.351053,-6.33923817
32176,64.35235,-6.33923817
32177,64.354722,-6.33923817
32178,64.35679,-6.33923817
32179,64.358735,-6.33923817
32180,64.360683,-6.33923817
32181,64.362457,-6.33923817
32182,64.364403,-6.33923817
32183,64.366351,-6.33923817
32184,64.368296,-6.33923817
32185,64.370738,-6.33923817
32186,64.372173,-6.33923817
32187,64.374502,-6.32408333
32188,64.376175,-6.32408333
32189,64.378776,-6.32408333
32190,64.380725,-6.32408333
32191,64.382675,-6.32408333
32192,64.384623,-6.32408333
32193,64.386202,-2
32194,64.388919,-6.31061935
32195,64.390215,-6.31061935
32196,64.392165,-6.31061935
32197,64.394766,-6.31061935
32198,64.396715,-6.31061935
32199,64.399044,-6.50594997
32200,64.401048,-6.50594997
32201,64.402517,-6.50594997
32202,64.404747,-6.50594997
32203,64.406157,-6.50594997
32204,64.408758,-6.50594997
32205,64.410705,0
32206,64.412478,-6.50594997
32207,64.414426,-6.50594997
32208,64.416371,-6.50594997
32209,64.418319,-6.50594997
32210,64.420692,-6.50594997
32211,64.422779,0
32212,64.424452,-6.44824982
32213,64.426781,-6.44824982
32214,64.428729,-6.44824982
32215,64.430675,-6.44824982
32216,64.432627,-6.44824982
32217,64.43461,1.89E-38
32218,64.43643,-6.46252441
32219,64.438218,-6.46264553
32220,64.440302,-6.46264553
32221,64.442255,-6.46264553
32222,64.444204,-6.46264553
32223,64.44615,-6.46264553
32224,64.448478,-2
32225,64.450154,-6.65381575
32226,64.453021,-6.65381575
32227,64.454487,-6.65381575
32228,64.456556,-6.65381575
32229,64.458504,-6.65381575
32230,64.460767,-2
32231,64.462448,-6.78939962
32232,64.464394,-6.78939962
32233,64.466342,-6.78939962
32234,64.468644,-6.78939962
32235,64.470212,-6.78939962
32236,64.472464,0
32237,64.475182,-6.78939962
32238,64.476474,-6.78939962
32239,64.478419,-6.78939962
32240,64.480367,-6.78939962
32241,64.482317,-6.78939962
32242,64.484266,0
32243,64.487311,nan
32244,64.488707,nan
32245,64.490656,nan
32246,64.49261,nan
32247,64.494558,nan
32248,64.496503,0
32249,64.498179,-7.01649475
32250,64.500509,-7.01649475
32251,64.502924,-7.01649475
32252,64.504317,-7.01649475
32253,64.506263,-7.01649475
32254,64.508212,-7.01649475
32255,64.510475,-7.0421834
32256,64.512744,-7.0421834
32257,64.514689,-7.0421834
32258,64.516638,-7.0421834
32259,64.519014,-7.0421834
32260,64.520429,-7.0421834
32261,64.522763,-7.0421977
32262,64.524438,-7.0421977
32263,64.526386,-7.0421977
32264,64.528333,-7.0421977
32265,64.530279,-7.0421977
32266,64.532233,-7.0421977
32267,64.534829,-7.11707926
32268,64.536621,-7.11707926
32269,64.538828,-7.11707926
32270,64.540279,-7.11707926
32271,64.542233,-7.11707926
32272,64.544181,-7.11707926
32273,64.547166,-7.11707926
32274,64.54884,-7.11707926
32275,64.550785,-7.11707926
32276,64.552738,-7.11707926
32277,64.55427,-7.11707926
32278,64.556562,-7.11707926
32279,64.558513,4.06E-44
32280,64.561096,-7.13280201
32281,64.56239,-7.13280201
32282,64.564339,-7.13280201
32283,64.566285,-7.13280201
32284,64.568232,-7.13280201
32285,64.570443,-7.13280201
32286,64.572265,-7.21398163
32287,64.574703,-7.21398163
32288,64.576651,-7.21398163
32289,64.578598,-7.21398163
32290,64.580545,-7.21398163
32291,64.582498,-7.21398163
32292,64.585099,-7.26143646
32293,64.586405,-7.26143646
32294,64.588628,-7.26143646
32295,64.590914,-7.26143646
32296,64.592215,-7.26143646
32297,64.594162,-7.26143646
32298,64.597149,-7.19212675
32299,64.598819,-7.19212675
32300,64.601104,-7.19212675
32301,64.602398,-7.19212675
32302,64.604788,-7.19212675
32303,64.606255,-7.19212675
32304,64.608204,0
32305,64.610626,-7.13017464
32306,64.612581,-7.13017464
32307,64.614528,-7.13017464
32308,64.616473,-7.13017464
32309,64.618421,-7.13017464
32310,64.620807,-7.13017464
32311,64.622677,-7.13017464
32312,64.624624,-7.13017464
32313,64.626572,-7.13017464
32314,64.628518,-7.13017464
32315,64.630466,-7.13017464
32316,64.632416,1.40E-43
32317,64.634185,-7.08103085
32318,64.636409,-7.08103085
32319,64.638677,-7.08103085
32320,64.640626,-7.08103085
32321,64.642579,-7.08103085
32322,64.644528,-7.08103085
32323,64.646272,-6.99326086
32324,64.648219,-6.99326086
32325,64.650164,-6.99326086
32326,64.652551,-6.99326086
32327,64.654622,-6.99326086
32328,64.65657,-6.99326086
32329,64.658178,-6.99326086
32330,64.660443,-6.99326086
32331,64.662393,-6.99326086
32332,64.664341,-6.99326086
32333,64.666288,-6.99326086
32334,64.668881,-6.99326086
32335,64.670696,-6.99326086
32336,64.67252,-6.99326086
32337,64.674468,-6.99326086
32338,64.676415,-6.99326086
32339,64.678362,-6.99326086
32340,64.680308,-6.99326086
32341,64.68226,-6.8319273
32342,64.684684,-6.8319273
32343,64.686667,-6.8319273
32344,64.688867,-6.8319273
32345,64.690332,-6.8319273
32346,64.692428,-6.8319273
32347,64.694375,0
32348,64.696775,0
32349,64.698722,0
32350,64.700669,0
32351,64.702621,0
32352,64.704569,0
32353,64.706953,-6.44198847
32354,64.708693,0
32355,64.710302,0
32356,64.712255,0
32357,64.714202,0
32358,64.716804,0
32359,64.71875,0
32360,64.720426,0
32361,64.722259,0
32362,64.724482,0
32363,64.726557,0
32364,64.728504,0
32365,64.73045,0
32366,64.73272,-6.23443508
32367,64.734668,-6.23443508
32368,64.736932,0
32369,64.738224,0
32370,64.740609,0
32371,64.743078,0
32372,64.744367,-6.00199509
32373,64.746697,-6.00199509
32374,64.749027,0
32375,64.750319,0
32376,64.752269,0
32377,64.754217,0
32378,64.756586,-5.82343864
32379,64.758317,-5.82343864
32380,64.760269,0
32381,64.762537,0
32382,64.764486,0
32383,64.766432,0
32384,64.768379,-2
32385,64.770744,-5.55054855
32386,64.772291,3.36E-44
32387,64.774918,0
32388,64.776214,0
32389,64.778162,0
32390,64.780764,-5.28979492
32391,64.782378,-5.28987122
32392,64.784325,1.55E-38
32393,64.786589,0
32394,64.788994,0
32395,64.79041,0
32396,64.792363,0
32397,64.794692,-5.28987122
32398,64.796639,1.55E-38
32399,64.798314,0
32400,64.80026,0
32401,64.80257,0
32402,64.80497,0
32403,64.806711,-5.17932224
32404,64.808657,-5.17932224
32405,64.810267,0
32406,64.812219,0
32407,64.814166,0
32408,64.816767,0
32409,64.819099,-4.94912624
32410,64.820611,-4.94912624
32411,64.823284,0
32412,64.824559,0
32413,64.826504,0
32414,64.828453,0
32415,64.830398,-4.97837353
32416,64.832667,-4.97837353
32417,64.834931,0
32418,64.836224,0
32419,64.838638,0
32420,64.840706,0
32421,64.842659,-4.68400335
32422,64.844334,-4.68400335
32423,64.846281,0
32424,64.84861,0
32425,64.850556,0
32426,64.85251,0
32427,64.854916,-4.68400335
32428,64.856635,-4.68400335
32429,64.858582,0
32430,64.860192,0
32431,64.862797,0
32432,64.865065,0
32433,64.866361,0
32434,64.868691,-4.68400335
32435,64.870864,0
32436,64.872722,0
32437,64.874796,0
32438,64.876745,0
32439,64.878692,0
32440,64.880301,-4.56300592
32441,64.882253,-4.56300592
32442,64.884518,0
32443,64.886464,0
32444,64.888862,0
32445,64.890267,0
32446,64.892606,-4.56300592
32447,64.894554,-4.56300592
32448,64.896227,0
32449,64.898175,0
32450,64.900777,0
32451,64.902729,0
32452,64.904247,-4.64212465
32453,64.906838,-4.64212465
32454,64.908791,1.02E-43
32455,64.910399,0
32456,64.912352,0
32457,64.914298,0
32458,64.916247,-4.6421566
32459,64.918576,-4.6421566
32460,64.920964,-4.6421566
32461,64.92275,0
32462,64.9247,0
32463,64.926647,0
32464,64.928593,-4.91962767
32465,64.930203,-4.91962767
32466,64.932811,-4.91962767
32467,64.935078,0
32468,64.93671,0
32469,64.938288,0
32470,64.94054,-4.91962767
32471,64.942225,-4.91962767
32472,64.944171,-4.91962767
32473,64.947158,0
32474,64.948448,0
32475,64.950393,0
32476,64.952346,0
32477,64.954277,-4.91961098
32478,64.956523,-4.91961098
32479,64.958472,0
32480,64.960736,0
32481,64.962689,0
32482,64.964636,0
32483,64.966312,-5.41886759
32484,64.968257,-5.41886759
32485,64.970639,0
32486,64.972434,0
32487,64.97438,0
32488,64.976327,0
32489,64.978591,0
32490,64.98054,0
32491,64.98249,0
32492,64.984754,0
32493,64.986283,0
32494,64.988565,0
32495,64.990516,0
32496,64.992466,0
32497,64.994796,0
32498,64.996473,0
32499,64.998418,0
32500,65.000366,0
32501,65.002566,0
32502,65.004816,0
32503,65.006464,0
32504,65.00906,0
32505,65.010352,0
32506,65.012306,0
32507,65.014254,0
32508,65.016199,0
32509,65.018982,0
32510,65.020378,0
32511,65.022712,0
32512,65.024657,0
32513,65.026605,0
32514,65.028554,0
32515,65.030162,-5.18354321
32516,65.033331,0
32517,65.034793,0
32518,65.036207,0
32519,65.038479,0
32520,65.040425,0
32521,65.042759,nan
32522,65.044708,0
32523,65.046381,0
32524,65.048329,0
32525,65.050276,0
32526,65.052668,0
32527,65.055068,-5.23553753
32528,65.05636,-5.23553753
32529,65.058305,0
32530,65.060571,0
32531,65.062523,0
32532,65.064469,0
32533,65.066701,-5.23553753
32534,65.06852,-5.23553753
32535,65.07094,0
32536,65.072623,0
32537,65.07457,0
32538,65.076519,0
32539,65.078465,0
32540,65.080728,0
32541,65.082681,0
32542,65.084471,0
32543,65.086698,0
32544,65.088774,0
32545,65.09072,0
32546,65.092402,0
32547,65.094347,0
32548,65.096676,0
32549,65.098624,0
32550,65.100573,0
32551,65.102962,0
32552,65.104694,0
32553,65.106642,0
32554,65.108252,0
32555,65.110199,0
32556,65.112805,0
32557,65.11475,0
32558,65.117084,0
32559,65.118732,0
32560,65.120551,0
32561,65.122766,0
32562,65.124193,0
32563,65.126141,0
32564,65.128742,-5.41909266
32565,65.13035,-5.41909266
32566,65.132959,0
32567,65.134255,0
32568,65.1362,0
32569,65.138587,0
32570,65.140671,0
32571,65.142349,nan
32572,65.144297,0
32573,65.146625,0
32574,65.148574,0
32575,65.15052,0
32576,65.152508,0
32577,65.155174,nan
32578,65.156568,0
32579,65.158179,0
32580,65.16078,0
32581,65.16273,0
32582,65.164679,0
32583,65.167008,nan
32584,65.1683,0
32585,65.170913,0
32586,65.172389,0
32587,65.174461,0
32588,65.176409,0
32589,65.178354,nan
32590,65.180619,0
32591,65.182235,0
32592,65.18418,0
32593,65.186781,0
32594,65.188335,0
32595,65.190611,-4.80132914
32596,65.192293,-4.80132914
32597,65.194622,0
32598,65.196571,0
32599,65.198516,0
32600,65.200806,0
32601,65.202759,nan
32602,65.204627,nan
32603,65.206381,0
32604,65.208442,0
32605,65.21039,0
32606,65.212344,0
32607,65.21429,0
32608,65.216619,-4.79488087
32609,65.218948,0
32610,65.220242,0
32611,65.222659,0
32612,65.224736,0
32613,65.226683,0
32614,65.228293,-4.79488087
32615,65.230557,0
32616,65.232509,0
32617,65.234455,0
32618,65.236834,0
32619,65.238228,0
32620,65.240179,-4.580441
32621,65.242513,0
32622,65.244188,0
32623,65.246789,0
32624,65.248737,0
32625,65.25092,0
32626,65.252396,-4.47799444
32627,65.255106,0
32628,65.256376,0
32629,65.258324,0
32630,65.260273,0
32631,65.262224,0
32632,65.264171,-2
32633,65.266856,0
32634,65.268709,0
32635,65.270922,0
32636,65.272326,0
32637,65.274271,0
32638,65.27622,0
32639,65.278484,-4.26514578
32640,65.280429,0
32641,65.282698,0
32642,65.284647,0
32643,65.287021,0
32644,65.288428,0
32645,65.290758,-4.12933731
32646,65.292712,0
32647,65.294385,0
32648,65.296333,0
32649,65.298278,0
32650,65.300227,0
32651,65.302935,-4.12933731
32652,65.304329,-4.12933731
32653,65.306593,0
32654,65.308542,0
32655,65.310488,0
32656,65.31244,0
32657,65.314388,-4.13758707
32658,65.316718,-4.13758707
32659,65.31856,0
32660,65.320776,0
32661,65.322202,0
32662,65.324151,0
32663,65.326752,-4.07828331
32664,65.32836,-4.07828331
32665,65.330308,0
32666,65.332578,0
32667,65.334871,0
32668,65.336432,0
32669,65.338692,nan
32670,65.34037,nan
32671,65.342323,1.76E-38
32672,65.344652,0
32673,65.346599,0
32674,65.348546,0
32675,65.350494,0
32676,65.352869,nan
32677,65.354574,1.76E-38
32678,65.356185,0
32679,65.358786,0
32680,65.360731,0
32681,65.362684,0
32682,65.364633,0
32683,65.366578,0
32684,65.368517,0
32685,65.370329,-3.88793445
32686,65.372423,-3.88793445
32687,65.374371,-3.88793445
32688,65.376316,-3.88793445
32689,65.378264,-3.88793445
32690,65.380529,0
32691,65.382798,-3.83708191
32692,65.385023,-3.83708191
32693,65.386457,-3.83708191
32694,65.38852,-3.83708191
32695,65.390465,-3.83708191
32696,65.392799,0
32697,65.395149,-3.83708191
32698,65.396421,-3.83708191
32699,65.398369,-3.83708191
32700,65.400606,-3.83708191
32701,65.402858,-3.83708191
32702,65.404506,0
32703,65.407093,-3.83708191
32704,65.408382,-3.83708191
32705,65.41033,-3.83708191
32706,65.412281,-3.83708191
32707,65.414229,-3.83708191
32708,65.416449,-3.83708191
32709,65.418728,-3.85974455
32710,65.420477,-3.85974455
32711,65.422429,-3.85974455
32712,65.424375,-3.85974455
32713,65.426322,-3.85974455
32714,65.428271,-3.85974455
32715,65.430217,-3.85974455
32716,65.43325,-3.80957198
32717,65.43465,-3.80957198
32718,65.436602,-3.80957198
32719,65.438548,-3.80957198
32720,65.440495,-3.80957198
32721,65.442446,-3.80957198
32722,65.445165,-3.80957198
32723,65.446698,-3.80957198
32724,65.44897,-3.80957198
32725,65.450267,-3.80957198
32726,65.452221,-3.80957198
32727,65.454166,-3.80957198
32728,65.456429,-3.73255181
32729,65.458693,-3.73255181
32730,65.460642,-3.73255181
32731,65.462175,-3.73255181
32732,65.464452,-3.73255181
32733,65.466759,-3.73255181
32734,65.469181,-3.6980989
32735,65.470452,-3.6980989
32736,65.472402,-3.6980989
32737,65.474349,-3.6980989
32738,65.476298,-3.6980989
32739,65.478692,-3.6980989
32740,65.481232,-3.69167566
32741,65.482508,-3.69167566
32742,65.484455,-3.69167566
32743,65.486402,-3.69167566
32744,65.48835,-3.69167566
32745,65.490295,-3.69167566
32746,65.492249,-3.69167566
32747,65.495005,-3.6301713
32748,65.496794,-3.6301713
32749,65.49874,-3.6301713
32750,65.500689,-3.6301713
32751,65.502642,-3.6301713
32752,65.504587,-3.6301713
32753,65.506535,0
32754,65.508303,-3.62102079
32755,65.510543,-3.62102079
32756,65.512825,-3.62102079
32757,65.514776,-3.62102079
32758,65.516723,-3.62102079
32759,65.518671,0
32760,65.520415,-3.61673546
32761,65.522368,-3.61673546
32762,65.524317,-3.61673546
32763,65.526914,-3.61673546
32764,65.528345,-3.61673546
32765,65.530399,9.50E-39
32766,65.53267,0
32767,65.534278,-3.62641478
32768,65.536225,-3.62641478
32769,65.538171,-3.62641478
32770,65.540773,-3.62641478
32771,65.542761,6.45E-44
32772,65.544693,0
32773,65.546509,-3.62638831
32774,65.548592,-3.62638831
32775,65.550539,-3.62638831
32776,65.552489,-3.62638831
32777,65.554437,-3.62638831
32778,65.556702,0
32779,65.558966,-3.62638831
32780,65.560258,-3.62638831
32781,65.562659,-3.62638831
32782,65.564721,-3.62638831
32783,65.566669,-3.62638831
32784,65.568998,0
32785,65.570671,-3.70419312
32786,65.572626,-3.70419312
32787,65.574573,-3.70419312
32788,65.576518,-3.70419312
32789,65.578901,-3.70419312
32790,65.580321,0
32791,65.582593,nan
32792,65.584204,nan
32793,65.586804,nan
32794,65.588451,nan
32795,65.590399,nan
32796,65.592349,nan
32797,65.594723,-3.65837193
32798,65.596582,0
32799,65.59853,0
32800,65.600475,0
32801,65.602428,0
32802,65.604374,0
32803,65.606322,0
32804,65.608586,0
32805,65.610362,0
32806,65.612586,0
32807,65.614655,0
32808,65.616603,0
32809,65.618548,0
32810,65.620497,0
32811,65.622176,-3.7272718
32812,65.624505,-3.7272718
32813,65.626452,-3.7272718
32814,65.628831,-3.7272718
32815,65.630248,-3.7272718
32816,65.632205,-3.7272718
32817,65.635283,-3.7159574
32818,65.636573,-3.7159574
32819,65.638521,-3.7159574
32820,65.640466,-3.7159574
32821,65.642418,-3.7159574
32822,65.644794,-3.7159574
32823,65.646213,-3.80786133
32824,65.648612,-3.80789971
32825,65.65056,-3.80789971
32826,65.652512,-3.80789971
32827,65.654459,-3.80789971
32828,65.656765,-3.80789971
32829,65.658748,-3.80809879
32830,65.660743,-3.80809879
32831,65.662221,-3.80809879
32832,65.664277,-3.80809879
32833,65.666225,-3.80809879
32834,65.668174,-3.80809879
32835,65.670774,-3.80804443
32836,65.672523,-3.80809879
32837,65.674471,-3.80809879
32838,65.676417,-3.80809879
32839,65.678835,-3.80809879
32840,65.680234,-3.80809879
32841,65.682188,-3.80809879
32842,65.68477,-3.93913507
32843,65.686717,-3.93913507
32844,65.688664,-3.93913507
32845,65.69061,-3.93913507
32846,65.692564,-3.93913507
32847,65.694928,1.14E-38
32848,65.69673,0
32849,65.699058,-3.95547509
32850,65.700352,-3.95547509
32851,65.702305,-3.95547509
32852,65.704252,-3.95547509
32853,65.706197,-3.95547509
32854,65.708463,0
32855,65.711184,-4.01543188
32856,65.712603,-4.01543188
32857,65.714552,-4.01543188
32858,65.716501,-4.01543188
32859,65.718446,-4.01543188
32860,65.720394,0
32861,65.723463,-4.01544476
32862,65.724735,-4.01544476
32863,65.72629,-4.01544476
32864,65.728572,-4.01544476
32865,65.730521,-4.01544476
32866,65.732475,1.88E-43
32867,65.734739,-4.09453535
32868,65.736348,-4.09453535
32869,65.738295,-4.09453535
32870,65.740244,-4.09453535
32871,65.742634,-4.09453535
32872,65.744694,1.56E-43
32873,65.74637,-4.12608957
32874,65.7487,-4.12608957
32875,65.750645,-4.12608957
32876,65.752598,-4.12608957
32877,65.754546,-4.12608957
32878,65.756492,-4.12608957
32879,65.758392,-2
32880,65.761004,-4.12608957
32881,65.762305,-4.12608957
32882,65.764254,-4.12608957
32883,65.7662,-4.12608957
32884,65.768801,-4.12608957
32885,65.770477,0
32886,65.772812,-4.17098665
32887,65.774323,-4.17098665
32888,65.776596,-4.17098665
32889,65.778547,-4.17098665
32890,65.780494,-4.17098665
32891,65.782763,0
32892,65.784371,nan
32893,65.786319,nan
32894,65.788625,nan
32895,65.791019,nan
32896,65.792428,nan
32897,65.794376,0
32898,65.797091,-4.18123007
32899,65.79838,-4.18123007
32900,65.800327,-4.18123007
32901,65.802277,-4.18123007
32902,65.804227,-4.18123007
32903,65.806622,0
32904,65.808338,0
32905,65.810286,-2
32906,65.812556,-4.23613262
32907,65.814502,-4.23613262
32908,65.816449,-4.23613262
32909,65.818397,0
32910,65.820727,0
32911,65.822281,0
32912,65.824909,-4.26898909
32913,65.826205,-4.26898909
32914,65.828807,-4.26898909
32915,65.830755,0
32916,65.832368,0
32917,65.834316,0
32918,65.836854,-4.26898909
32919,65.838283,-4.26898909
32920,65.840343,-4.26898909
32921,65.842296,-4.26898909
32922,65.844627,0
32923,65.846572,0
32924,65.8489,-4.30032253
32925,65.850192,-4.30032253
32926,65.852835,-4.30032253
32927,65.854386,-4.30032253
32928,65.856662,0
32929,65.858622,0
32930,65.860886,-4.38700104
32931,65.862184,-4.38700104
32932,65.864785,-4.38700104
32933,65.866732,-4.38700104
32934,65.868681,1.12E-43
32935,65.870636,0
32936,65.873263,-4.41851234
32937,65.874538,-4.41851234
32938,65.876487,-4.41851234
32939,65.878434,-4.41851234
32940,65.880379,-4.41851234
32941,65.882648,0
32942,65.884597,-4.46124697
32943,65.886241,-4.46124697
32944,65.888599,-4.46124697
32945,65.890667,-4.46124697
32946,65.892621,-4.46124697
32947,65.89495,0
32948,65.896242,-2
32949,65.898571,-4.46124697
32950,65.900518,-4.46124697
32951,65.90247,-4.46124697
32952,65.90485,-4.46124697
32953,65.906266,0
32954,65.908535,0
32955,65.91048,-4.46124697
